Date,Hour,Market Demand,Ontario Demand
11/19/18,12,18396,16709
11/19/18,13,18220,16478
11/19/18,14,18443,16659
11/19/18,15,18569,16894
11/19/18,16,18770,17113
11/19/18,17,19555,18016
11/19/18,18,20344,18845
11/19/18,19,20353,18662
11/19/18,20,19713,18175
11/19/18,21,19479,17857
11/19/18,22,19020,17204
11/19/18,23,17938,16075
11/19/18,24,16844,15014
11/20/18,1,16145,14265
11/20/18,2,15722,13839
11/20/18,3,15619,13730
11/20/18,4,15708,13676
11/20/18,5,15506,13713
11/20/18,6,16383,14329
11/20/18,7,17920,15925
11/20/18,8,19053,17044
11/20/18,9,19096,17397
11/20/18,10,19219,17522
11/20/18,11,19177,17664
11/20/18,12,18956,17179
11/20/18,13,18637,16845
11/20/18,14,18528,16777
11/20/18,15,18586,16781
11/20/18,16,18919,17272
11/20/18,17,20168,18235
11/20/18,18,21061,19393
11/20/18,19,20649,19010
11/20/18,20,20143,18774
11/20/18,21,19470,18306
11/20/18,22,18818,17420
11/20/18,23,17548,16317
11/20/18,24,17188,15259
11/21/18,1,16798,14449
11/21/18,2,16832,14007
11/21/18,3,16732,13841
11/21/18,4,16778,13740
11/21/18,5,16931,13913
11/21/18,6,17120,14534
11/21/18,7,18061,15832
11/21/18,8,19163,17295
11/21/18,9,19453,17584
11/21/18,10,19462,17514
11/21/18,11,19122,17109
11/21/18,12,18988,16987
11/21/18,13,19246,16622
11/21/18,14,19179,16669
11/21/18,15,19451,16915
11/21/18,16,19684,17433
11/21/18,17,20507,18678
11/21/18,18,21516,19793
11/21/18,19,21186,19568
11/21/18,20,20728,19603
11/21/18,21,20367,19425
11/21/18,22,19835,18720
11/21/18,23,18567,17539
11/21/18,24,17824,16580
11/22/18,1,17145,15875
11/22/18,2,16887,15429
11/22/18,3,16844,15240
11/22/18,4,16706,15234
11/22/18,5,16762,15344
11/22/18,6,17515,15937
11/22/18,7,18368,17186
11/22/18,8,19551,18396
11/22/18,9,19296,18334
11/22/18,10,18793,17835
11/22/18,11,18636,17466
11/22/18,12,18645,17293
11/22/18,13,18335,17070
11/22/18,14,18109,17083
11/22/18,15,18401,17369
11/22/18,16,18839,17911
11/22/18,17,19659,19001
11/22/18,18,20739,20152
11/22/18,19,20549,19856
11/22/18,20,20251,19537
11/22/18,21,19917,19240
11/22/18,22,18998,18393
11/22/18,23,18290,17412
11/22/18,24,17772,16476
11/23/18,1,17233,15641
11/23/18,2,17315,15188
11/23/18,3,17041,14891
11/23/18,4,17236,14942
11/23/18,5,17171,14922
11/23/18,6,17559,15455
11/23/18,7,18691,16675
11/23/18,8,19552,17855
11/23/18,9,19891,18110
11/23/18,10,19268,18066
11/23/18,11,19521,17646
11/23/18,12,19075,17343
11/23/18,13,19286,17123
11/23/18,14,19150,16979
11/23/18,15,18761,16903
11/23/18,16,18666,17018
11/23/18,17,19041,17629
11/23/18,18,19684,18134
11/23/18,19,19788,17798
11/23/18,20,19823,17523
11/23/18,21,19582,17209
11/23/18,22,19246,16748
11/23/18,23,18158,15839
11/23/18,24,17508,14854
11/24/18,1,16788,13964
11/24/18,2,16532,13463
11/24/18,3,16275,13134
11/24/18,4,16050,12932
11/24/18,5,16199,12965
11/24/18,6,16506,13464
11/24/18,7,16671,13904
11/24/18,8,17375,14678
11/24/18,9,17747,15235
11/24/18,10,18326,15689
11/24/18,11,18432,15861
11/24/18,12,18865,16182
11/24/18,13,18932,16434
11/24/18,14,18771,16303
11/24/18,15,18810,16331
11/24/18,16,18992,16548
11/24/18,17,19009,16937
11/24/18,18,18849,17279
11/24/18,19,18744,16757
11/24/18,20,18848,16559
11/24/18,21,18690,16192
11/24/18,22,18008,15433
11/24/18,23,17409,14657
11/24/18,24,16660,13874
11/25/18,1,16101,13237
11/25/18,2,16072,12787
11/25/18,3,15906,12691
11/25/18,4,14983,12324
11/25/18,5,15049,12285
11/25/18,6,15312,12504
11/25/18,7,15699,12891
11/25/18,8,16125,13584
11/25/18,9,16751,14187
11/25/18,10,17399,14887
11/25/18,11,17732,15142
11/25/18,12,17430,15460
11/25/18,13,17769,15634
11/25/18,14,17767,15679
11/25/18,15,17923,15785
11/25/18,16,18162,16039
11/25/18,17,18656,16895
11/25/18,18,18911,17669
11/25/18,19,18122,17106
11/25/18,20,18376,16721
11/25/18,21,18189,16340
11/25/18,22,17971,15713
11/25/18,23,17370,14975
11/25/18,24,16442,13986
11/26/18,1,16270,13416
11/26/18,2,15779,12861
11/26/18,3,15803,12689
11/26/18,4,15738,12572
11/26/18,5,15836,12780
11/26/18,6,16313,13443
11/26/18,7,17354,14899
11/26/18,8,18676,16517
11/26/18,9,19236,17137
11/26/18,10,19266,17383
11/26/18,11,19707,17514
11/26/18,12,19686,17446
11/26/18,13,19748,17465
11/26/18,14,19656,17369
11/26/18,15,19395,17352
11/26/18,16,19624,17542
11/26/18,17,20224,18203
11/26/18,18,20755,18718
11/26/18,19,20422,18268
11/26/18,20,20064,18071
11/26/18,21,19915,17792
11/26/18,22,19247,17024
11/26/18,23,18330,15841
11/26/18,24,16987,14735
11/27/18,1,16631,14142
11/27/18,2,16364,13738
11/27/18,3,16299,13570
11/27/18,4,16144,13394
11/27/18,5,16612,13548
11/27/18,6,16885,14191
11/27/18,7,17711,15546
11/27/18,8,18708,16796
11/27/18,9,19071,17313
11/27/18,10,19442,17407
11/27/18,11,19238,17486
11/27/18,12,19711,17548
11/27/18,13,19714,17509
11/27/18,14,19895,17656
11/27/18,15,19961,17740
11/27/18,16,20110,17932
11/27/18,17,20656,18646
11/27/18,18,21086,19291
11/27/18,19,20549,18760
11/27/18,20,20478,18560
11/27/18,21,20432,18287
11/27/18,22,19976,17784
11/27/18,23,18887,16696
11/27/18,24,18122,15615
11/28/18,1,17225,14645
11/28/18,2,17075,14206
11/28/18,3,16922,13994
11/28/18,4,17001,14018
11/28/18,5,17255,14196
11/28/18,6,17379,14771
11/28/18,7,18153,16004
11/28/18,8,19089,17068
11/28/18,9,19624,17306
11/28/18,10,19766,17450
11/28/18,11,19849,17515
11/28/18,12,19656,17321
11/28/18,13,19486,17264
11/28/18,14,19637,17101
11/28/18,15,19619,17088
11/28/18,16,19694,17360
11/28/18,17,20288,18164
11/28/18,18,21329,19097
11/28/18,19,20927,18761
11/28/18,20,20684,18674
11/28/18,21,20496,18484
11/28/18,22,19909,17792
11/28/18,23,18627,16662
11/28/18,24,17479,15580
11/29/18,1,16723,14678
11/29/18,2,16431,14334
11/29/18,3,16291,14225
11/29/18,4,16058,14134
11/29/18,5,15999,14133
11/29/18,6,16709,14832
11/29/18,7,18229,16233
11/29/18,8,19210,17418
11/29/18,9,19227,17701
11/29/18,10,19189,17629
11/29/18,11,18927,17442
11/29/18,12,18958,17361
11/29/18,13,18707,17227
11/29/18,14,18925,17225
11/29/18,15,19390,17311
11/29/18,16,19640,17820
11/29/18,17,20234,18578
11/29/18,18,20905,19285
11/29/18,19,20234,18800
11/29/18,20,20191,18496
11/29/18,21,19787,18143
11/29/18,22,19267,17521
11/29/18,23,18315,16552
11/29/18,24,17304,15529
11/30/18,1,16351,14587
11/30/18,2,16105,14219
11/30/18,3,15834,13906
11/30/18,4,15678,13825
11/30/18,5,15842,13943
11/30/18,6,16449,14550
11/30/18,7,17726,15832
11/30/18,8,18698,16979
11/30/18,9,18945,17445
11/30/18,10,18899,17456
11/30/18,11,18981,17529
11/30/18,12,19276,17740
11/30/18,13,19279,17692
11/30/18,14,19099,17637
11/30/18,15,19008,17618
11/30/18,16,19163,17772
11/30/18,17,19318,18209
11/30/18,18,19989,18784
11/30/18,19,19799,18438
11/30/18,20,19394,18018
11/30/18,21,18767,17594
11/30/18,22,18172,16938
11/30/18,23,17172,16072
11/30/18,24,16571,15087
12/1/18,1,15992,14263
12/1/18,2,15913,13718
12/1/18,3,15611,13329
12/1/18,4,15380,13180
12/1/18,5,15498,13215
12/1/18,6,15812,13431
12/1/18,7,16400,13957
12/1/18,8,17224,14795
12/1/18,9,17725,15430
12/1/18,10,18021,15873
12/1/18,11,18291,16009
12/1/18,12,18350,16188
12/1/18,13,18535,15982
12/1/18,14,18475,15871
12/1/18,15,18395,15897
12/1/18,16,18244,16177
12/1/18,17,19274,16934
12/1/18,18,19903,17569
12/1/18,19,19566,17017
12/1/18,20,19140,16641
12/1/18,21,19131,16242
12/1/18,22,18834,15763
12/1/18,23,18155,15060
12/1/18,24,16997,14128
12/2/18,1,16482,13411
12/2/18,2,16168,12928
12/2/18,3,16058,12572
12/2/18,4,16059,12574
12/2/18,5,16120,12537
12/2/18,6,16125,12764
12/2/18,7,16516,13217
12/2/18,8,17177,13965
12/2/18,9,17748,14623
12/2/18,10,18110,14981
12/2/18,11,18332,15237
12/2/18,12,18302,15414
12/2/18,13,18685,15560
12/2/18,14,18839,15609
12/2/18,15,18577,15414
12/2/18,16,18606,15638
12/2/18,17,19048,16401
12/2/18,18,19904,17260
12/2/18,19,19694,17035
12/2/18,20,19536,16726
12/2/18,21,19157,16438
12/2/18,22,18288,15660
12/2/18,23,17650,14821
12/2/18,24,16740,13801
12/3/18,1,16140,13130
12/3/18,2,15781,12692
12/3/18,3,15489,12453
12/3/18,4,16022,12636
12/3/18,5,16366,12865
12/3/18,6,16683,13718
12/3/18,7,17559,15185
12/3/18,8,18843,16666
12/3/18,9,18968,17046
12/3/18,10,18623,16992
12/3/18,11,18561,16980
12/3/18,12,18722,17065
12/3/18,13,18664,17006
12/3/18,14,18715,17142
12/3/18,15,19182,17402
12/3/18,16,19635,17960
12/3/18,17,20246,18746
12/3/18,18,20927,19404
12/3/18,19,20832,19151
12/3/18,20,20329,18740
12/3/18,21,20176,18418
12/3/18,22,19523,17715
12/3/18,23,18584,16701
12/3/18,24,17575,15549
12/4/18,1,17103,14766
12/4/18,2,16630,14253
12/4/18,3,16430,14137
12/4/18,4,16225,14092
12/4/18,5,15973,14088
12/4/18,6,16593,14797
12/4/18,7,17931,16143
12/4/18,8,19168,17532
12/4/18,9,19454,17863
12/4/18,10,19355,17627
12/4/18,11,19185,17369
12/4/18,12,18974,17168
12/4/18,13,18887,16798
12/4/18,14,18415,16548
12/4/18,15,18508,16644
12/4/18,16,18879,17190
12/4/18,17,19894,18288
12/4/18,18,20629,19286
12/4/18,19,20687,19209
12/4/18,20,20595,19013
12/4/18,21,20398,18796
12/4/18,22,19996,18152
12/4/18,23,18938,17104
12/4/18,24,17929,15893
12/5/18,1,17116,15111
12/5/18,2,16853,14685
12/5/18,3,16555,14394
12/5/18,4,16278,14353
12/5/18,5,16602,14516
12/5/18,6,17039,15085
12/5/18,7,17952,16395
12/5/18,8,18769,17761
12/5/18,9,19072,17807
12/5/18,10,19392,17727
12/5/18,11,19380,17534
12/5/18,12,19116,17268
12/5/18,13,19034,17139
12/5/18,14,19103,17252
12/5/18,15,19313,17431
12/5/18,16,19403,17722
12/5/18,17,19951,18573
12/5/18,18,20441,19281
12/5/18,19,20287,18874
12/5/18,20,20586,18744
12/5/18,21,20129,18274
12/5/18,22,19544,17509
12/5/18,23,18529,16483
12/5/18,24,17489,15280
12/6/18,1,17452,14498
12/6/18,2,17546,14079
12/6/18,3,17395,13946
12/6/18,4,17091,13753
12/6/18,5,17041,13921
12/6/18,6,17495,14446
12/6/18,7,18408,15771
12/6/18,8,19400,17207
12/6/18,9,19606,17529
12/6/18,10,19947,17464
12/6/18,11,20043,17441
12/6/18,12,20114,17470
12/6/18,13,19717,17401
12/6/18,14,20083,17699
12/6/18,15,20656,17999
12/6/18,16,20181,17972
12/6/18,17,20553,18478
12/6/18,18,21278,19008
12/6/18,19,21339,18964
12/6/18,20,21030,18748
12/6/18,21,20450,18435
12/6/18,22,19808,17888
12/6/18,23,18862,16868
12/6/18,24,17791,15836
12/7/18,1,17263,15067
12/7/18,2,16931,14656
12/7/18,3,16799,14612
12/7/18,4,16686,14541
12/7/18,5,17076,15013
12/7/18,6,17431,15599
12/7/18,7,18743,16900
12/7/18,8,20109,18246
12/7/18,9,20278,18480
12/7/18,10,20251,18361
12/7/18,11,19740,17816
12/7/18,12,19431,17501
12/7/18,13,19244,17413
12/7/18,14,19012,17394
12/7/18,15,19589,17632
12/7/18,16,20062,18060
12/7/18,17,20968,18987
12/7/18,18,21288,19648
12/7/18,19,21320,19417
12/7/18,20,20989,19044
12/7/18,21,20608,18753
12/7/18,22,19734,18087
12/7/18,23,18789,17198
12/7/18,24,17692,15967
12/8/18,1,17480,15275
12/8/18,2,16793,14724
12/8/18,3,16813,14384
12/8/18,4,16861,14335
12/8/18,5,17076,14465
12/8/18,6,17183,14747
12/8/18,7,17415,15284
12/8/18,8,18107,16169
12/8/18,9,18705,16816
12/8/18,10,18662,16928
12/8/18,11,19094,16986
12/8/18,12,19002,16909
12/8/18,13,18969,16673
12/8/18,14,18813,16469
12/8/18,15,18466,16373
12/8/18,16,18395,16541
12/8/18,17,19064,17440
12/8/18,18,20130,18575
12/8/18,19,20019,18130
12/8/18,20,20049,17780
12/8/18,21,19500,17509
12/8/18,22,19145,16918
12/8/18,23,18014,15958
12/8/18,24,17217,15225
12/9/18,1,16774,14537
12/9/18,2,16275,14066
12/9/18,3,16134,13677
12/9/18,4,15897,13543
12/9/18,5,15892,13578
12/9/18,6,16160,13823
12/9/18,7,16478,14319
12/9/18,8,16522,14832
12/9/18,9,17240,15378
12/9/18,10,17318,15529
12/9/18,11,17246,15361
12/9/18,12,17671,15255
12/9/18,13,18094,15390
12/9/18,14,18007,15392
12/9/18,15,17826,15689
12/9/18,16,17896,16173
12/9/18,17,18565,17346
12/9/18,18,19854,18567
12/9/18,19,19731,18533
12/9/18,20,19871,18046
12/9/18,21,19317,17516
12/9/18,22,18836,16954
12/9/18,23,18128,16154
12/9/18,24,17401,15272
12/10/18,1,16568,14503
12/10/18,2,16059,14107
12/10/18,3,15537,13905
12/10/18,4,15401,13848
12/10/18,5,15400,14034
12/10/18,6,16163,14683
12/10/18,7,17576,16078
12/10/18,8,19186,17526
12/10/18,9,19267,17807
12/10/18,10,18921,17531
12/10/18,11,18951,17381
12/10/18,12,19088,17348
12/10/18,13,19446,17351
12/10/18,14,19543,17618
12/10/18,15,19507,17741
12/10/18,16,19842,18115
12/10/18,17,20074,18910
12/10/18,18,20970,19627
12/10/18,19,20690,19304
12/10/18,20,20475,19138
12/10/18,21,20078,18684
12/10/18,22,19568,17890
12/10/18,23,18940,16645
12/10/18,24,17561,15335
12/11/18,1,16496,14762
12/11/18,2,16447,14305
12/11/18,3,16493,14081
12/11/18,4,16323,14011
12/11/18,5,16232,14157
12/11/18,6,16911,14837
12/11/18,7,18015,16018
12/11/18,8,19487,17416
12/11/18,9,20001,17932
12/11/18,10,20475,18225
12/11/18,11,19962,18199
12/11/18,12,19683,18267
12/11/18,13,19069,18214
12/11/18,14,19004,18227
12/11/18,15,18989,18418
12/11/18,16,19295,18579
12/11/18,17,20375,19098
12/11/18,18,21037,19891
12/11/18,19,20891,19469
12/11/18,20,20638,19264
12/11/18,21,20085,18971
12/11/18,22,19292,18146
12/11/18,23,18005,16863
12/11/18,24,16887,15629
12/12/18,1,16173,14848
12/12/18,2,15637,14361
12/12/18,3,15640,14155
12/12/18,4,15759,14122
12/12/18,5,15841,14209
12/12/18,6,15920,14766
12/12/18,7,17270,16115
12/12/18,8,18712,17590
12/12/18,9,18677,17701
12/12/18,10,18709,17635
12/12/18,11,19180,17737
12/12/18,12,19217,17689
12/12/18,13,18873,17492
12/12/18,14,18809,17383
12/12/18,15,18781,17422
12/12/18,16,19261,17872
12/12/18,17,19854,18613
12/12/18,18,20735,19314
12/12/18,19,20747,18964
12/12/18,20,20408,18766
12/12/18,21,19899,18539
12/12/18,22,19125,17926
12/12/18,23,17848,16893
12/12/18,24,16824,15802
12/13/18,1,16598,15079
12/13/18,2,16448,14654
12/13/18,3,16076,14497
12/13/18,4,16382,14485
12/13/18,5,16059,14556
12/13/18,6,16748,15162
12/13/18,7,17697,16494
12/13/18,8,19137,18064
12/13/18,9,19046,18248
12/13/18,10,19113,18216
12/13/18,11,18997,18219
12/13/18,12,18769,18176
12/13/18,13,18758,17927
12/13/18,14,18820,18072
12/13/18,15,18847,18104
12/13/18,16,19121,18209
12/13/18,17,19990,18891
12/13/18,18,20212,19453
12/13/18,19,20462,19170
12/13/18,20,19902,18864
12/13/18,21,19280,18497
12/13/18,22,18783,17819
12/13/18,23,17663,16622
12/13/18,24,16440,15431
12/14/18,1,15960,14613
12/14/18,2,15808,14274
12/14/18,3,15997,14073
12/14/18,4,16022,14030
12/14/18,5,16284,14188
12/14/18,6,16162,14631
12/14/18,7,17151,15883
12/14/18,8,18542,17317
12/14/18,9,18908,17862
12/14/18,10,19111,17982
12/14/18,11,18871,18114
12/14/18,12,19036,18120
12/14/18,13,18647,17623
12/14/18,14,18891,17640
12/14/18,15,18726,17527
12/14/18,16,18772,17507
12/14/18,17,19385,18213
12/14/18,18,19513,18638
12/14/18,19,19291,18227
12/14/18,20,19419,18138
12/14/18,21,18914,17846
12/14/18,22,18389,17174
12/14/18,23,17267,16096
12/14/18,24,16279,14939
12/15/18,1,15554,14132
12/15/18,2,15454,13751
12/15/18,3,15466,13438
12/15/18,4,15449,13306
12/15/18,5,14971,13283
12/15/18,6,15027,13378
12/15/18,7,15623,13805
12/15/18,8,16218,14653
12/15/18,9,17043,15397
12/15/18,10,17671,15969
12/15/18,11,17953,16105
12/15/18,12,17964,16116
12/15/18,13,17710,16016
12/15/18,14,17831,15944
12/15/18,15,17877,15986
12/15/18,16,17966,16199
12/15/18,17,18492,16993
12/15/18,18,19125,17604
12/15/18,19,19105,17226
12/15/18,20,18851,16876
12/15/18,21,18335,16428
12/15/18,22,17930,15962
12/15/18,23,17599,15274
12/15/18,24,16629,14390
12/16/18,1,16061,13762
12/16/18,2,15910,13329
12/16/18,3,15721,13088
12/16/18,4,16155,13240
12/16/18,5,15732,13157
12/16/18,6,15226,13133
12/16/18,7,15480,13592
12/16/18,8,16241,14389
12/16/18,9,16939,15123
12/16/18,10,17266,15564
12/16/18,11,17184,15664
12/16/18,12,17166,15649
12/16/18,13,17219,15578
12/16/18,14,17337,15307
12/16/18,15,17514,15356
12/16/18,16,17672,15815
12/16/18,17,18289,16834
12/16/18,18,19614,17978
12/16/18,19,19589,17878
12/16/18,20,19226,17290
12/16/18,21,18225,16810
12/16/18,22,17769,16237
12/16/18,23,17291,15322
12/16/18,24,16299,14266
12/17/18,1,15930,13623
12/17/18,2,16075,13232
12/17/18,3,16359,13218
12/17/18,4,16256,13074
12/17/18,5,16286,13297
12/17/18,6,16421,13939
12/17/18,7,17745,15405
12/17/18,8,18714,16806
12/17/18,9,19114,17275
12/17/18,10,19390,17509
12/17/18,11,19760,17728
12/17/18,12,19699,17731
12/17/18,13,19843,17768
12/17/18,14,19525,17667
12/17/18,15,19517,17524
12/17/18,16,19825,17926
12/17/18,17,20208,18653
12/17/18,18,20700,19337
12/17/18,19,20229,19001
12/17/18,20,20425,18899
12/17/18,21,20270,18595
12/17/18,22,19721,17883
12/17/18,23,18538,16927
12/17/18,24,17609,15767
12/18/18,1,16785,14905
12/18/18,2,16303,14474
12/18/18,3,16256,14334
12/18/18,4,16394,14310
12/18/18,5,16645,14517
12/18/18,6,17149,15174
12/18/18,7,18389,16461
12/18/18,8,19422,17868
12/18/18,9,19416,18150
12/18/18,10,18582,17620
12/18/18,11,18205,17042
12/18/18,12,18077,16655
12/18/18,13,17843,16224
12/18/18,14,18046,16282
12/18/18,15,18019,16610
12/18/18,16,18664,17263
12/18/18,17,19523,18271
12/18/18,18,20608,19324
12/18/18,19,20651,19145
12/18/18,20,20461,19030
12/18/18,21,19987,18637
12/18/18,22,19541,18018
12/18/18,23,18302,16832
12/18/18,24,16916,15551
12/19/18,1,16456,14746
12/19/18,2,16316,14279
12/19/18,3,15924,13970
12/19/18,4,16116,13813
12/19/18,5,16009,13942
12/19/18,6,16752,14428
12/19/18,7,17843,15789
12/19/18,8,19281,17259
12/19/18,9,19367,17459
12/19/18,10,19001,17194
12/19/18,11,18733,16946
12/19/18,12,18585,16704
12/19/18,13,18133,16328
12/19/18,14,18059,16264
12/19/18,15,18200,16448
12/19/18,16,18535,16909
12/19/18,17,19234,17903
12/19/18,18,20203,18583
12/19/18,19,20044,18302
12/19/18,20,19769,18161
12/19/18,21,19833,18043
12/19/18,22,19043,17324
12/19/18,23,17903,16255
12/19/18,24,17137,15133
12/20/18,1,16530,14386
12/20/18,2,16074,13874
12/20/18,3,16094,13656
12/20/18,4,16188,13657
12/20/18,5,15963,13805
12/20/18,6,16444,14415
12/20/18,7,17602,15602
12/20/18,8,18902,17099
12/20/18,9,19083,17356
12/20/18,10,18605,17049
12/20/18,11,18624,17089
12/20/18,12,18669,17078
12/20/18,13,18738,17215
12/20/18,14,18862,17268
12/20/18,15,18481,17034
12/20/18,16,18649,17224
12/20/18,17,18995,17866
12/20/18,18,19880,18446
12/20/18,19,19932,18201
12/20/18,20,19631,18025
12/20/18,21,19370,17759
12/20/18,22,18941,17194
12/20/18,23,17854,16138
12/20/18,24,16713,14964
12/21/18,1,16196,14103
12/21/18,2,15711,13628
12/21/18,3,15349,13351
12/21/18,4,15340,13200
12/21/18,5,15520,13304
12/21/18,6,15800,14065
12/21/18,7,17195,15264
12/21/18,8,18182,16537
12/21/18,9,18879,17140
12/21/18,10,18989,17262
12/21/18,11,18994,17274
12/21/18,12,18870,17206
12/21/18,13,18416,16811
12/21/18,14,18404,16613
12/21/18,15,18622,16716
12/21/18,16,18796,16848
12/21/18,17,19266,17322
12/21/18,18,19823,17899
12/21/18,19,20110,17676
12/21/18,20,19882,17440
12/21/18,21,19705,17305
12/21/18,22,18984,16738
12/21/18,23,18126,15819
12/21/18,24,17290,14791
12/22/18,1,16421,14079
12/22/18,2,15900,13593
12/22/18,3,15737,13297
12/22/18,4,15583,13054
12/22/18,5,15569,13074
12/22/18,6,15928,13378
12/22/18,7,16852,14000
12/22/18,8,17634,14724
12/22/18,9,18061,15479
12/22/18,10,18661,16195
12/22/18,11,18732,16541
12/22/18,12,18342,16788
12/22/18,13,18434,16671
12/22/18,14,18590,16567
12/22/18,15,18695,16460
12/22/18,16,18454,16736
12/22/18,17,19348,17613
12/22/18,18,19778,18096
12/22/18,19,19392,17889
12/22/18,20,19063,17605
12/22/18,21,18759,17304
12/22/18,22,18045,16759
12/22/18,23,17291,15979
12/22/18,24,16644,15082
12/23/18,1,16071,14376
12/23/18,2,15751,13887
12/23/18,3,15315,13526
12/23/18,4,15243,13457
12/23/18,5,15276,13560
12/23/18,6,15517,13734
12/23/18,7,15716,13971
12/23/18,8,16234,14607
12/23/18,9,16973,15400
12/23/18,10,17573,15858
12/23/18,11,18047,16150
12/23/18,12,18233,16289
12/23/18,13,18303,16388
12/23/18,14,17993,16256
12/23/18,15,18053,16283
12/23/18,16,18281,16627
12/23/18,17,18742,17290
12/23/18,18,19507,17886
12/23/18,19,19391,17683
12/23/18,20,19203,17426
12/23/18,21,18730,16953
12/23/18,22,18233,16428
12/23/18,23,17467,15665
12/23/18,24,17029,14925
12/24/18,1,16538,14204
12/24/18,2,15995,13660
12/24/18,3,16077,13307
12/24/18,4,15874,12905
12/24/18,5,15935,13067
12/24/18,6,16264,13475
12/24/18,7,16578,14130
12/24/18,8,17272,14709
12/24/18,9,17878,15490
12/24/18,10,18491,16072
12/24/18,11,18920,16621
12/24/18,12,18672,16582
12/24/18,13,18821,16512
12/24/18,14,18959,16375
12/24/18,15,18943,16211
12/24/18,16,18602,16026
12/24/18,17,18564,16422
12/24/18,18,18769,16998
12/24/18,19,18593,16397
12/24/18,20,18409,16129
